,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
163,163,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,51060,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038889808,1681038890676,868,3,202,1681038889808,1681038890676,868,2,128,1681038890676,1681038890676,0,1,74,54,67.33333333333333,11.547005383792513,74,54,64.0,14.142135623730953,74,74,74.0,0.0,74,0,434.0,613.7686860699232,868,868,868.0,0.0,868,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,
164,164,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,55562,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038961545,1681039019390,57845,1744,1826561,1681038961545,1681039019390,57845,788,57690,1681038961835,1681039019390,57555,956,1768871,66,1047.3400229357812,1007.7097626731634,7434,66,73.21065989847716,43.59527139496995,491,66,1850.283472803344,650.7170802368001,7434,0,33.18703384968446,754.7205491858264,29768,0,73.50063532401526,1130.0726725430552,30000,0,60.26701570680632,1032.358457215047,30114,2,0,0,0,1743,777,0,2,1,0,0,0,787,14,0,1,1,0,0,0,956,763,0,1,TLS,Web,1,1,,,,,
165,165,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,52893,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681039000357,1681039000795,438,2,238,1681039000357,1681039000357,0,1,77,1681039000795,1681039000795,0,1,161,77,119.0,59.39696961966999,161,77,77.0,0.0,77,161,161.0,0.0,161,438,438.0,0.0,438,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,www.jetbrains.com,,,,
166,166,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,35894,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038881294,1681038925549,44255,8990,11544661,1681038881294,1681038925549,44255,2891,229600,1681038881683,1681038925549,43866,6099,11315061,54,1284.1669632925511,975.1135013213772,4978,54,79.41888619854716,65.15774239530658,868,66,1855.232169208066,620.7651790744987,4978,0,4.9232395149627255,16.66916437202959,389,0,15.313148788927355,27.727794700316384,389,0,7.193506067563138,20.036638831405966,315,2,0,0,0,8944,4917,45,1,1,0,0,0,2845,73,45,1,1,0,0,0,6099,4844,0,0,TLS,Web,1,1,,,,,
167,167,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,37004,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038889807,1681038890676,869,3,202,1681038889807,1681038890676,869,2,128,1681038890676,1681038890676,0,1,74,54,67.33333333333333,11.547005383792513,74,54,64.0,14.142135623730953,74,74,74.0,0.0,74,0,434.5,614.4757928511098,869,869,869.0,0.0,869,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
168,168,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,44944,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038944792,1681039019390,74598,4308,5460134,1681038944792,1681039019390,74598,1595,122608,1681038945227,1681039019390,74163,2713,5337526,66,1267.4405756731649,1038.8517933162027,3750,66,76.87021943573676,53.98373364038538,720,66,1967.388868411352,623.2664852462427,3750,0,17.320176456930593,481.9206603473637,29768,0,46.79924717691343,796.9374697371944,30000,0,27.346238938053084,615.3512280440091,30114,2,0,0,0,4307,2334,0,2,1,0,0,0,1594,35,0,1,1,0,0,0,2713,2299,0,1,TLS,Web,1,1,,,,,
169,169,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,35212,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038949975,1681038951369,1394,9,1285,1681038949975,1681038951369,1394,6,820,1681038950443,1681038951369,926,3,465,54,142.77777777777777,161.26203658779843,506,54,136.66666666666666,181.10181298558737,506,66,155.0,147.27864746798838,325,0,174.25000000000003,242.15151691215388,582,0,278.8,257.2541544854038,582,307,463.0,220.6173157302028,619,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
170,170,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38272,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038968604,1681038969256,652,9,1317,1681038968604,1681038969256,652,6,848,1681038969004,1681038969256,252,3,469,54,146.33333333333334,169.75276139138356,534,54,141.33333333333334,192.52289907090704,534,66,156.33333333333334,149.58720979192483,329,0,81.5,139.85502697947103,400,1,130.4,162.0441297918564,400,124,126.0,2.8284271247461903,128,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
171,171,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,58322,108.157.229.40,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039000796,1681039002783,1987,123,126184,1681039000796,1681039002783,1987,56,4793,1681039001216,1681039002783,1567,67,121391,66,1025.8861788617878,1130.152899877929,2842,66,85.5892857142857,87.39747797187374,556,66,1811.8059701492537,988.6255110889756,2842,0,16.286885245901644,63.80244295799504,420,0,36.12727272727272,92.64269365076066,420,0,23.742424242424235,70.25411252261554,346,2,0,0,0,122,56,0,2,1,0,0,0,55,6,0,1,1,0,0,0,67,50,0,1,TLS,Web,0,6,www.jetbrains.com,8bd06f4341a65d44a68bd2cef7cbedc6,f4febc55ea12b31ae17cfb7e614afda8,,
172,172,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,41220,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681039002452,1681039002783,331,2,240,1681039002452,1681039002452,0,1,81,1681039002783,1681039002783,0,1,159,81,120.0,55.15432893255071,159,81,81.0,0.0,81,159,159.0,0.0,159,331,331.0,0.0,331,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,plugins.jetbrains.com,,,,
173,173,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,50451,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1681039102645,1681039105510,2865,4,844,1681039102645,1681039105510,2865,4,844,0,0,0,0,0,211,211.0,0.0,211,211,211.0,0.0,211,0,0.0,0.0,0,516,955.0,521.868757447694,1532,516,955.0,521.868757447694,1532,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
174,174,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40790,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039197257,1681039197868,611,9,1341,1681039197257,1681039197868,611,6,824,1681039197570,1681039197868,298,3,517,54,149.0,170.3936618539551,510,54,137.33333333333334,182.73332117232115,510,66,172.33333333333334,177.29166177046605,377,0,76.375,120.55341139926318,313,1,122.2,135.7689213332713,313,87,149.0,87.68124086713189,211,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
175,175,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33232,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039197263,1681039232592,35329,1989,1933303,1681039197263,1681039232592,35329,764,60061,1681039197570,1681039232592,35022,1225,1873242,66,971.9974861739554,822.4924910787945,6206,66,78.61387434554976,44.197120300976586,507,66,1529.1771428571433,537.2593050986022,6206,0,17.771126760563384,257.2296415785536,9989,0,46.302752293578,424.5276533168778,9989,0,28.612745098039216,348.95343873486433,10601,2,0,0,0,1988,629,0,2,1,0,0,0,763,17,0,1,1,0,0,0,1225,612,0,1,TLS,Web,1,1,,,,,
176,176,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40810,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039197265,1681039198674,1409,11,1500,1681039197265,1681039198585,1320,7,974,1681039197571,1681039198674,1103,4,526,66,136.36363636363637,160.7453095597335,570,66,139.14285714285714,190.0135333526085,570,66,131.5,117.7723793312054,308,0,140.89999999999998,253.34361821227884,794,0,220.0,309.1452732939645,794,89,367.6666666666666,382.688297878748,804,2,0,0,0,10,2,0,3,1,0,0,0,6,1,0,2,1,0,0,0,4,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
177,177,0,fe80::8917:99c6:f698:cbf4,28:c6:3f:b7:6a:65,28:c6:3f,52988,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,1681039213146,1681039213146,0,1,87,1681039213146,1681039213146,0,1,87,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,home-pc,,,,
178,178,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,42368,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681039244722,1681039244777,55,2,410,1681039244722,1681039244722,0,1,89,1681039244777,1681039244777,0,1,321,89,205.0,164.048773235279,321,89,89.0,0.0,89,321,321.0,0.0,321,55,55.0,0.0,55,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
179,179,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,51543,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681039334721,1681039334890,169,2,386,1681039334721,1681039334721,0,1,89,1681039334890,1681039334890,0,1,297,89,193.0,147.07821048680188,297,89,89.0,0.0,89,297,297.0,0.0,297,169,169.0,0.0,169,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
180,180,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,41994,35.224.170.84,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039334891,1681039336221,1330,10,911,1681039334891,1681039335918,1027,5,425,1681039335423,1681039336221,798,5,486,66,91.09999999999998,50.88210774809637,214,66,85.0,38.17066936798463,153,66,97.2,65.38501357344816,214,0,147.77777777777777,229.7622563530495,532,0,256.75,296.29869501343853,532,0,199.5,243.0713201236762,494,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.UbuntuONE,Cloud,0,6,connectivity-check.ubuntu.com,,,,
181,181,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,49996,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1681039342775,1681039345847,3072,4,844,1681039342775,1681039345847,3072,4,844,0,0,0,0,0,211,211.0,0.0,211,211,211.0,0.0,211,0,0.0,0.0,0,819,1024.0,205.0,1229,819,1024.0,205.0,1229,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
182,182,0,192.168.104.187,d4:3a:2c:85:a6:56,d4:3a:2c,0,224.0.0.22,01:00:5e:00:00:16,01:00:5e,0,2,4,0,0,1681039488594,1681039488796,202,2,108,1681039488594,1681039488796,202,2,108,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,202,202.0,0.0,202,202,202.0,0.0,202,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
183,183,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40240,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515183,1681039516042,859,9,1144,1681039515183,1681039516042,859,6,679,1681039515423,1681039516042,619,3,465,66,127.11111111111111,116.84545823912502,341,66,113.16666666666666,111.66094512705268,341,66,155.0,147.27864746798838,325,0,107.375,172.98467107975617,472,0,171.8,196.2936575643747,472,147,309.5,229.80970388562795,472,2,0,0,0,8,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
184,184,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56782,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515453,1681039521173,5720,586,609734,1681039515453,1681039521173,5720,236,17303,1681039515896,1681039521173,5277,350,592431,66,1040.501706484641,930.1889216237812,4978,66,73.31779661016948,42.840881512189206,395,74,1692.6600000000003,624.5162587324717,4978,0,9.777777777777796,34.95346983165549,452,0,24.340425531914907,52.70133417428608,452,0,15.12034383954156,45.62940879529201,496,2,0,0,0,585,282,0,0,1,0,0,0,235,7,0,0,1,0,0,0,350,275,0,0,TLS,Web,1,1,,,,,
185,185,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,59946,149.154.167.43,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515882,1681039517888,2006,121,124765,1681039515882,1681039517888,2006,47,3841,1681039516042,1681039517846,1804,74,120924,66,1031.1157024793388,936.958414143718,2842,66,81.72340425531912,59.16950673522256,315,74,1634.1081081081084,701.4294908387367,2842,0,16.71666666666667,51.12156928282205,457,0,43.6086956521739,76.82114241994395,457,0,24.712328767123303,61.82849923872188,458,2,0,0,0,120,66,0,0,1,0,0,0,46,3,0,0,1,0,0,0,74,63,0,0,TLS,Web,1,1,,,,,
186,186,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,37526,149.154.167.51,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039516503,1681039516990,487,9,1276,1681039516503,1681039516990,487,6,755,1681039516624,1681039516990,366,3,521,54,141.77777777777777,153.53564551739916,441,54,125.83333333333331,154.59419997744632,441,66,173.66666666666666,179.60048255317503,381,0,60.875,85.5894477808367,186,0,97.4,91.50300541512284,186,180,183.0,4.242640687119285,186,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.51,,,Mozilla/5.0,
187,187,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,55596,149.154.167.41,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039516503,1681039516990,487,9,1360,1681039516503,1681039516990,487,6,871,1681039516624,1681039516990,366,3,489,54,151.11111111111114,179.02195706424146,557,54,145.16666666666669,201.90534085721129,557,66,163.0,161.13038198924497,349,0,60.875,85.5894477808367,186,0,97.4,91.50300541512284,186,180,183.0,4.242640687119285,186,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.41,,,Mozilla/5.0,
188,188,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,42237,185.125.190.58,b2:61:29:ed:05:ca,b2:61:29,123,17,4,0,0,1681039124567,1681039124671,104,2,180,1681039124567,1681039124567,0,1,90,1681039124671,1681039124671,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,104,104.0,0.0,104,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,6,,,,,
189,189,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33174,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039197256,1681039232592,35336,1795,1871958,1681039197256,1681039232592,35336,718,56044,1681039197570,1681039232592,35022,1077,1815914,66,1042.873537604454,917.8905783783356,6206,66,78.05571030640664,44.62791734327882,503,66,1686.0854224698217,606.7412775032961,6206,0,19.69676700111481,267.16596653784467,9672,0,49.2831241283124,432.11516854975696,9672,0,32.54832713754646,368.6164332631109,10284,2,0,0,0,1794,809,0,2,1,0,0,0,717,16,0,1,1,0,0,0,1077,793,0,1,TLS,Web,1,1,,,,,
190,190,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33194,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039197263,1681039232592,35329,2300,2393335,1681039197263,1681039232592,35329,912,71183,1681039197570,1681039232592,35022,1388,2322152,66,1040.5804347826072,919.4558062290638,8662,66,78.05153508771927,46.55257497645424,612,66,1673.020172910663,624.8244047116423,8662,0,15.367116137451044,247.03124694795133,10385,0,38.78046103183314,400.7441047151698,10385,0,25.250180245133382,338.07319471341367,10997,2,0,0,0,2299,1007,0,2,1,0,0,0,911,18,0,1,1,0,0,0,1388,989,0,1,TLS,Web,1,1,,,,,
191,191,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40802,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039197264,1681039198678,1414,11,1497,1681039197264,1681039198585,1321,7,870,1681039197571,1681039198678,1107,4,627,66,136.0909090909091,149.62650470117555,466,66,124.28571428571428,150.71132924204724,466,66,156.75,168.24065105279004,409,0,141.4,253.32815784187028,794,0,220.16666666666663,309.2011750732308,794,93,369.0,381.23614728931466,804,2,0,0,0,10,2,0,3,1,0,0,0,6,1,0,2,1,0,0,0,4,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
192,192,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,0,224.0.0.22,01:00:5e:00:00:16,01:00:5e,0,2,4,0,0,1681039212929,1681039213152,223,5,270,1681039212929,1681039213152,223,5,270,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,3,55.75,92.41707995098452,194,3,55.75,92.41707995098452,194,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
193,193,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56734,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515182,1681039521145,5963,572,489628,1681039515182,1681039521089,5907,259,18575,1681039515423,1681039521145,5722,313,471053,66,855.9930069930072,856.391230925652,8662,66,71.71814671814673,41.520352005499184,571,66,1504.9616613418534,638.5060928266214,8662,0,10.443082311733802,33.97818960345445,472,0,22.895348837209305,48.668903390880224,472,0,18.3397435897436,43.79196608033979,472,2,0,0,0,571,127,0,0,1,0,0,0,258,5,0,0,1,0,0,0,313,122,0,0,TLS,Web,1,1,,,,,
194,194,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40242,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515183,1681039515896,713,7,1257,1681039515183,1681039515896,713,5,862,1681039515423,1681039515895,472,2,395,66,179.57142857142858,203.89528124575543,590,66,172.4,233.4711973670414,590,74,197.5,174.65537495307723,321,0,118.83333333333331,197.81649745829256,472,0,178.25,226.74269558245973,473,472,472.0,0.0,472,2,0,0,0,6,2,1,0,1,0,0,0,4,1,1,0,1,0,0,0,2,1,0,0,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
195,195,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56754,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515453,1681039521183,5730,589,621484,1681039515453,1681039521176,5723,237,17797,1681039515895,1681039521183,5288,352,603687,66,1055.1511035653652,949.1848826306688,6206,66,75.09282700421942,49.60368176799263,475,74,1715.0198863636374,649.9330424877367,6206,0,9.744897959183662,35.36434201311025,448,0,24.25,53.5317861429971,451,0,15.065527065527055,45.16438207505344,455,2,0,0,0,588,300,0,0,1,0,0,0,236,7,0,0,1,0,0,0,352,293,0,0,TLS,Web,1,1,,,,,
196,196,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40272,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515454,1681039516043,589,7,1321,1681039515454,1681039516043,589,5,850,1681039515896,1681039516042,146,2,471,66,188.7142857142857,210.7215495116041,578,66,170.0,228.10523887013204,578,74,235.5,228.39549032325485,397,0,98.16666666666666,178.24748712581243,442,0,147.25,208.3608648475044,442,146,146.0,0.0,146,2,0,0,0,6,2,1,0,1,0,0,0,4,1,1,0,1,0,0,0,2,1,0,0,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
197,197,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40096,149.154.167.43,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515883,1681039516596,713,11,1823,1681039515883,1681039516596,713,7,961,1681039516042,1681039516596,554,4,862,66,165.72727272727272,171.56986385090528,545,66,137.2857142857143,179.85059937414192,545,66,215.5,168.04066968048738,361,0,71.30000000000001,143.4627710127846,454,1,118.83333333333334,173.97863853550143,454,39,184.66666666666669,234.3508765363026,455,2,0,0,0,10,3,0,2,1,0,0,0,6,1,0,1,1,0,0,0,4,2,0,1,HTTP,Web,0,6,149.154.167.43,,,Mozilla/5.0,
198,198,0,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1681038680036,1681039487570,807534,44,4532,1681038680036,1681039487570,807534,44,4532,0,0,0,0,0,103,103.0,0.0,103,103,103.0,0.0,103,0,0.0,0.0,0,632,18779.86046511628,7537.040285535213,39937,632,18779.86046511628,7537.040285535213,39937,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,_f3514b38._sub._googlecast._tcp.local,,,,
199,199,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,34876,149.154.167.41,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038686208,1681039516624,830416,761,132487,1681038686208,1681039516624,830416,389,67019,1681038686297,1681039516624,830327,372,65468,66,174.095926412615,158.07622244286162,2522,66,172.28534704370188,132.2484903980856,750,66,175.98924731182788,181.3572070300764,2522,0,1092.6526315789483,3059.1092338679487,41778,0,2140.247422680411,4100.541410098976,41778,0,2238.078167115901,4184.240385300717,41778,2,0,0,0,760,397,0,2,1,0,0,0,388,176,0,1,1,0,0,0,372,221,0,1,TLS,Web,1,1,,,,,
200,200,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,34070,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038702902,1681039019390,316488,44855,58542669,1681038702902,1681039019390,316488,12656,1028194,1681038703000,1681039019390,316390,32199,57514475,66,1305.1536952402282,926.1423340498786,2522,66,81.24162452591655,69.85790800137033,1294,66,1786.2192925246125,610.5242705393082,2522,0,7.055959334730419,67.86112551025421,13201,0,25.00892927696558,128.1971381988432,13348,0,9.826386732095088,82.95817618677908,13547,2,0,0,0,44854,26027,0,2,1,0,0,0,12655,377,0,1,1,0,0,0,32199,25650,0,1,TLS,Web,1,1,,,,,
201,201,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,42146,185.125.190.49,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038734777,1681038735095,318,12,1084,1681038734777,1681038735095,318,7,557,1681038734874,1681038735095,221,5,527,54,90.33333333333331,57.683041990981486,255,54,79.57142857142858,33.24583754826632,153,66,105.4,83.70065710614224,255,0,28.90909090909091,49.57712082292505,119,0,53.0,58.16872011657125,119,0,55.25,64.17359269980138,119,2,0,0,0,10,2,1,2,1,0,0,0,5,1,1,1,1,0,0,0,5,1,0,1,HTTP.UbuntuONE,Cloud,0,6,connectivity-check.ubuntu.com,,,,
202,202,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,53298,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038881295,1681038882275,980,9,1301,1681038881295,1681038882275,980,6,804,1681038881790,1681038882275,485,3,497,54,144.55555555555554,161.76148422222693,490,54,134.0,174.57605792318716,490,66,165.66666666666666,165.74780038761702,357,0,122.5,181.3323704456228,495,0,196.0,199.4555088233965,496,237,242.5,7.7781745930520225,248,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
203,203,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33670,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038941745,1681039019390,77645,6539,8871618,1681038941745,1681039019390,77645,2138,168214,1681038941876,1681039019390,77514,4401,8703404,66,1356.7239639088525,1025.9103573393952,2522,66,78.67820392890549,60.29476263855147,820,66,1977.596909793228,618.7783475449419,2522,0,11.875955949831749,401.9660449594378,30848,0,36.33364529714554,705.7072033691642,31000,0,17.6168181818182,495.992680640346,31194,2,0,0,0,6538,3794,0,2,1,0,0,0,2137,53,0,1,1,0,0,0,4401,3741,0,1,TLS,Web,1,1,,,,,
